Episodio,Passos,Recompensa,Sucesso
885,100,122.9,1
886,100,178.7,1
887,100,173.4,1
888,100,77.0,1
889,100,101.9,1
890,100,102.6,1
891,100,123.6,1
892,100,148.5,1
893,100,122.2,1
894,100,127.5,1
895,100,77.0,1
896,100,102.6,1
897,100,148.5,1
898,100,174.1,1
899,100,149.2,1
900,100,97.3,1
901,100,128.9,1
902,100,102.6,1
903,100,128.9,1
904,100,96.6,1
905,100,102.6,1
906,100,122.9,1
907,100,128.2,1
908,100,127.5,1
909,100,122.9,1
910,100,101.9,1
911,100,102.6,1
912,100,97.3,1
913,100,197.6,1
914,100,127.5,1
915,100,128.2,1
916,100,128.9,1
917,100,103.3,1
918,100,102.6,1
919,100,172.0,1
920,100,174.1,1
921,100,151.7,1
922,100,97.3,1
923,100,128.9,1
924,100,103.3,1
925,100,149.2,1
926,100,153.8,1
927,100,148.5,1
928,100,98.0,1
929,100,128.2,1
930,100,96.6,1
931,100,101.9,1
932,100,128.9,1
933,100,101.2,1
934,100,147.8,1
935,100,147.8,1
936,100,77.0,1
937,100,98.0,1
938,100,151.0,1
939,100,144.3,1
940,100,122.9,1
941,100,128.2,1
942,100,154.5,1
943,100,146.4,1
944,100,122.2,1
945,100,98.0,1
946,100,199.0,1
947,100,126.8,1
948,100,77.0,1
949,100,96.6,1
950,100,147.8,1
951,100,149.2,1
952,100,102.6,1
953,100,122.9,1
954,100,103.3,1
955,100,153.1,1
956,100,148.5,1
957,100,127.5,1
958,100,128.9,1
959,100,69.6,1
960,100,172.7,1
961,100,77.0,1
962,100,147.1,1
963,100,127.5,1
964,100,127.5,1
965,100,101.9,1
966,100,171.3,1
967,100,128.9,1
968,100,96.6,1
969,100,51.4,1
970,100,148.5,1
971,100,148.5,1
972,100,77.0,1
973,100,199.0,1
974,100,97.3,1
975,100,101.9,1
976,100,71.7,1
977,100,121.5,1
978,100,102.6,1
979,100,146.4,1
980,100,76.3,1
981,100,101.9,1
982,100,128.2,1
983,100,95.2,1
984,100,127.5,1
985,100,123.6,1
986,100,97.3,1
987,100,148.5,1
988,100,153.1,1
989,100,77.7,1
990,100,128.9,1
991,100,147.1,1
992,100,122.2,1
993,100,122.9,1
994,100,77.0,1
995,100,71.7,1
996,100,103.3,1
997,100,127.5,1
998,100,128.9,1
999,100,128.9,1
1000,100,98.0,1
1001,100,152.4,1
1002,100,179.4,1
1003,100,149.2,1
1004,100,122.2,1
1005,100,98.0,1
1006,100,147.1,1
1007,100,127.5,1
1008,100,126.8,1
1009,100,153.8,1
1010,100,126.8,1
1011,100,101.9,1
1012,100,153.8,1
1013,100,103.3,1
1014,100,77.0,1
1015,100,96.6,1
1016,100,96.6,1
1017,100,123.6,1
1018,100,153.8,1
1019,100,145.0,1
1020,100,122.2,1
1021,100,103.3,1
1022,100,77.7,1
1023,100,121.5,1
1024,100,153.1,1
1025,100,125.4,1
1026,100,77.7,1
1027,100,148.5,1
1028,100,122.2,1
1029,100,101.2,1
1030,100,152.4,1
1031,100,122.2,1
1032,100,199.0,1
1033,100,122.2,1
1034,100,122.9,1
1035,100,101.9,1
1036,100,178.7,1
1037,100,103.3,1
1038,100,123.6,1
1039,100,102.6,1
1040,100,101.9,1
1041,100,77.7,1
1042,100,122.2,1
1043,100,205.0,1
1044,100,127.5,1
1045,100,96.6,1
1046,100,75.6,1
1047,100,128.9,1
1048,100,122.9,1
1049,100,174.8,1
1050,100,147.8,1
1051,100,101.9,1
1052,100,122.2,1
1053,100,128.2,1
1054,100,103.3,1
1055,100,101.9,1
1056,100,96.6,1
1057,100,77.0,1
1058,100,122.2,1
1059,100,180.1,1
1060,100,128.2,1
1061,100,122.2,1
1062,100,178.0,1
1063,100,174.1,1
1064,100,147.1,1
1065,100,102.6,1
1066,100,103.3,1
1067,100,128.9,1
1068,100,97.3,1
1069,100,121.5,1
1070,100,122.2,1
1071,100,123.6,1
1072,100,199.0,1
1073,100,77.0,1
1074,100,153.1,1
1075,100,180.1,1
1076,100,174.8,1
1077,100,122.9,1
1078,100,95.2,1
1079,100,122.9,1
1080,100,149.2,1
1081,100,122.9,1
1082,100,98.0,1
1083,100,153.8,1
1084,100,122.2,1
1085,100,122.9,1
1086,100,103.3,1
1087,100,199.0,1
1088,100,103.3,1
1089,100,102.6,1
1090,100,123.6,1
1091,100,148.5,1
1092,100,76.3,1
1093,100,103.3,1
1094,100,128.2,1
1095,100,98.0,1
1096,100,174.1,1
1097,100,128.9,1
1098,100,77.0,1
1099,100,97.3,1
1100,100,122.2,1
1101,100,128.2,1
1102,100,147.8,1
1103,100,75.6,1
1104,100,122.2,1
1105,100,101.9,1
1106,100,122.9,1
1107,100,123.6,1
1108,100,77.0,1
1109,100,226.0,1
1110,100,128.2,1
1111,100,123.6,1
1112,100,153.8,1
1113,100,179.4,1
1114,100,178.7,1
1115,100,77.7,1
1116,100,122.9,1
1117,100,147.1,1
1118,100,179.4,1
1119,100,128.9,1
1120,100,96.6,1
1121,100,153.8,1
1122,100,103.3,1
1123,100,103.3,1
1124,100,153.1,1
1125,100,178.7,1
1126,100,149.2,1
1127,100,122.2,1
1128,100,122.2,1
1129,100,174.1,1
1130,100,101.9,1
1131,100,126.8,1
1132,100,103.3,1
1133,100,127.5,1
1134,100,122.2,1
1135,100,123.6,1
1136,100,122.9,1
1137,100,122.2,1
1138,100,98.0,1
1139,100,101.9,1
1140,100,128.2,1
1141,100,174.8,1
1142,100,154.5,1
1143,100,121.5,1
1144,100,122.2,1
1145,100,122.9,1
1146,100,149.2,1
1147,100,127.5,1
1148,100,153.8,1
1149,100,102.6,1
1150,100,128.2,1
1151,100,126.8,1
1152,100,102.6,1
1153,100,153.8,1
1154,100,128.9,1
1155,100,172.7,1
1156,100,147.8,1
1157,100,148.5,1
1158,100,128.2,1
1159,100,98.0,1
1160,100,101.9,1
1161,100,148.5,1
1162,100,173.4,1
1163,100,102.6,1
1164,100,128.2,1
1165,100,199.7,1
1166,100,123.6,1
1167,100,128.2,1
1168,100,101.9,1
1169,100,103.3,1
1170,100,153.8,1
1171,100,153.1,1
1172,100,173.4,1
1173,100,98.0,1
1174,100,148.5,1
1175,100,123.6,1
1176,100,148.5,1
1177,100,103.3,1
1178,100,101.9,1
1179,100,127.5,1
1180,100,77.7,1
1181,100,154.5,1
1182,100,128.9,1
1183,100,123.6,1
1184,100,147.8,1
1185,100,127.5,1
1186,100,103.3,1
1187,100,123.6,1
1188,100,123.6,1
1189,100,95.2,1
1190,100,97.3,1
1191,100,200.4,1
1192,100,122.2,1
1193,100,147.8,1
1194,100,98.0,1
1195,100,123.6,1
1196,100,153.8,1
1197,100,98.0,1
1198,100,128.2,1
1199,100,197.6,1
1200,100,122.9,1
1201,100,122.9,1
1202,100,128.2,1
1203,100,172.7,1
1204,100,147.8,1
1205,100,178.7,1
1206,100,153.8,1
1207,100,173.4,1
1208,100,96.6,1
1209,100,148.5,1
1210,100,102.6,1
1211,100,101.2,1
1212,100,147.1,1
1213,100,101.9,1
1214,100,122.9,1
1215,100,149.2,1
1216,100,101.9,1
1217,100,126.8,1
1218,100,103.3,1
1219,100,149.2,1
1220,100,149.2,1
1221,100,179.4,1
1222,100,122.9,1
1223,100,98.0,1
1224,100,96.6,1
1225,100,76.3,1
1226,100,231.3,1
1227,100,149.2,1
1228,100,179.4,1
1229,100,147.1,1
1230,100,145.0,1
1231,100,123.6,1
1232,100,173.4,1
1233,100,147.8,1
1234,100,98.0,1
1235,100,98.0,1
1236,100,123.6,1
1237,100,146.4,1
1238,100,122.9,1
1239,100,98.0,1
1240,100,128.9,1
1241,100,77.7,1
1242,100,128.2,1
1243,100,154.5,1
1244,100,103.3,1
1245,100,128.9,1
1246,100,154.5,1
1247,100,153.1,1
1248,100,153.8,1
1249,100,122.9,1
1250,100,103.3,1
1251,100,179.4,1
1252,100,128.9,1
1253,100,128.2,1
1254,100,128.2,1
1255,100,99.8,1
1256,100,122.2,1
1257,100,77.7,1
1258,100,174.8,1
1259,100,123.6,1
1260,100,121.5,1
1261,100,126.8,1
1262,100,97.3,1
1263,100,172.7,1
1264,100,97.3,1
1265,100,102.6,1
1266,100,123.6,1
1267,100,120.8,1
1268,100,151.7,1
1269,100,128.9,1
1270,100,124.7,1
1271,100,146.4,1
1272,100,154.5,1
1273,100,98.0,1
1274,100,128.2,1
1275,100,153.1,1
1276,100,123.6,1
1277,100,103.3,1
1278,100,101.2,1
1279,100,174.8,1
1280,100,178.7,1
1281,100,122.2,1
1282,100,149.2,1
1283,100,103.3,1
1284,100,205.0,1
1285,100,122.9,1
1286,100,126.8,1
1287,100,101.9,1
1288,100,102.6,1
1289,100,147.8,1
1290,100,77.7,1
1291,100,128.2,1
1292,100,128.2,1
1293,100,101.9,1
1294,100,153.8,1
1295,100,174.1,1
1296,100,72.4,1
1297,100,121.5,1
1298,100,121.5,1
1299,100,122.2,1
1300,100,128.9,1
1301,100,122.2,1
1302,100,230.6,1
1303,100,148.5,1
1304,100,122.2,1
1305,100,126.1,1
1306,100,95.9,1
1307,100,148.5,1
1308,100,127.5,1
1309,100,172.7,1
1310,100,102.6,1
1311,100,147.8,1
1312,100,96.6,1
1313,100,76.3,1
1314,100,121.5,1
1315,100,128.2,1
1316,100,128.2,1
1317,100,122.2,1
1318,100,127.5,1
1319,100,123.6,1
1320,100,123.6,1
1321,100,179.4,1
1322,100,152.4,1
1323,100,77.0,1
1324,100,122.9,1
1325,100,128.9,1
1326,100,179.4,1
1327,100,174.8,1
1328,100,122.2,1
1329,100,75.6,1
1330,100,154.5,1
1331,100,174.1,1
1332,100,147.8,1
1333,100,75.6,1
1334,100,122.9,1
1335,100,122.9,1
1336,100,101.9,1
1337,100,153.8,1
1338,100,103.3,1
1339,100,100.5,1
1340,100,198.3,1
1341,100,101.2,1
1342,100,123.6,1
1343,100,148.5,1
1344,100,128.9,1
1345,100,101.2,1
1346,100,128.2,1
1347,100,101.2,1
1348,100,103.3,1
1349,100,97.3,1
1350,100,127.5,1
1351,100,153.8,1
1352,100,128.2,1
1353,100,149.2,1
