Episodio,Passos,Recompensa,Sucesso
290,100,-10.4,0
291,100,-10.4,0
292,100,-10.8,0
293,100,-10.0,0
294,100,-10.8,0
295,100,-10.0,0
296,100,-12.4,0
297,100,-11.2,0
298,100,-10.0,0
299,100,-10.8,0
300,100,-10.0,0
301,100,-11.2,0
302,100,-10.4,0
303,100,-10.8,0
304,100,-13.6,0
305,100,-12.8,0
306,100,-14.8,0
307,100,-10.8,0
308,100,-10.8,0
309,100,-10.4,0
310,100,-11.6,0
311,100,-10.4,0
312,100,-11.2,0
313,100,-10.4,0
314,100,-10.4,0
315,100,-10.4,0
316,100,-11.6,0
317,100,-10.8,0
318,100,-10.4,0
319,100,-11.6,0
320,100,-10.0,0
321,100,-12.0,0
322,100,-11.6,0
323,100,-12.0,0
324,100,-11.6,0
325,100,-11.6,0
326,100,-11.2,0
327,100,-10.8,0
328,100,-10.8,0
329,100,-12.0,0
330,100,-37.2,0
331,100,-10.4,0
332,100,-12.0,0
333,100,-10.8,0
334,100,-10.0,0
335,100,-11.2,0
336,100,-12.0,0
337,100,-10.0,0
338,100,-12.4,0
339,100,-10.8,0
340,100,-10.8,0
341,100,-10.0,0
342,100,-11.6,0
343,100,-11.2,0
344,100,-11.2,0
345,100,-10.4,0
346,100,-10.8,0
347,100,-10.0,0
348,100,-11.6,0
349,100,-10.4,0
350,100,-11.6,0
351,100,-10.0,0
352,100,-10.4,0
353,100,-12.0,0
354,100,-11.2,0
355,100,-10.4,0
356,100,-10.4,0
357,100,-11.2,0
358,100,-10.4,0
359,100,-10.0,0
360,100,-11.6,0
361,100,-12.4,0
362,100,-10.0,0
363,100,-10.4,0
364,100,-10.4,0
365,100,-10.8,0
366,100,-10.0,0
367,100,-10.0,0
368,100,-11.2,0
369,100,-10.0,0
370,100,-10.8,0
371,100,-11.6,0
372,100,-12.8,0
373,100,-10.4,0
374,100,-11.6,0
375,100,-10.8,0
376,100,-10.4,0
377,100,-11.2,0
378,100,-12.0,0
379,100,-10.0,0
380,100,-12.0,0
381,100,-11.2,0
382,100,-11.6,0
383,100,-10.4,0
384,100,-12.0,0
385,100,-10.4,0
386,100,-10.8,0
387,100,-11.2,0
388,100,-10.0,0
389,100,-11.6,0
390,100,-10.8,0
391,100,-12.0,0
392,100,-10.0,0
393,100,-10.8,0
394,100,-12.4,0
395,100,-10.8,0
396,100,-10.0,0
397,100,-10.8,0
398,100,-10.4,0
399,100,-12.0,0
400,100,-12.0,0
401,100,-10.0,0
402,100,-10.8,0
403,100,-11.2,0
404,100,-11.2,0
405,100,-10.8,0
406,100,-11.2,0
407,100,-10.8,0
408,100,-10.0,0
409,100,-10.4,0
410,100,-10.4,0
411,100,-10.4,0
412,100,-10.8,0
413,100,-11.6,0
414,100,-11.2,0
415,100,-12.0,0
416,100,-11.6,0
417,100,-10.8,0
418,100,-11.2,0
419,100,-11.2,0
420,100,-10.4,0
421,100,-10.4,0
422,100,-11.6,0
423,100,-10.8,0
424,100,-11.6,0
425,100,-11.2,0
426,100,-10.8,0
427,100,-12.4,0
428,100,-12.0,0
429,100,-11.6,0
430,100,-10.4,0
431,100,-11.2,0
432,100,-10.4,0
433,100,-11.6,0
434,100,-13.2,0
435,100,-12.0,0
436,100,-11.2,0
437,100,-10.4,0
438,100,-11.2,0
439,100,-11.2,0
440,100,-12.0,0
441,100,-11.2,0
442,100,-11.2,0
443,100,-10.4,0
444,100,-10.4,0
445,100,-12.0,0
446,100,-10.4,0
447,100,-11.2,0
448,100,-10.0,0
449,100,-11.2,0
450,100,-11.2,0
451,100,-10.0,0
452,100,-10.8,0
453,100,-11.2,0
454,100,-13.2,0
455,100,-10.4,0
456,100,-11.2,0
457,100,-11.2,0
458,100,-11.2,0
459,100,-10.4,0
460,100,-12.0,0
461,100,-10.8,0
462,100,-10.8,0
463,100,-12.0,0
464,100,-11.2,0
465,100,-11.6,0
466,100,-10.4,0
467,100,-12.0,0
468,100,-11.2,0
469,100,-11.2,0
470,100,-10.4,0
471,100,-10.4,0
472,100,-11.6,0
473,100,-11.6,0
474,100,-11.2,0
475,100,-10.4,0
476,100,-11.6,0
477,100,-11.6,0
478,100,-10.4,0
479,100,-10.8,0
480,100,-11.6,0
481,100,-10.4,0
482,100,-14.0,0
483,100,-10.4,0
484,100,-12.4,0
485,100,-17.2,0
486,100,-10.4,0
487,100,-12.4,0
488,100,-13.6,0
489,100,-10.4,0
490,100,-10.4,0
491,100,-11.2,0
492,100,-11.2,0
493,100,-11.6,0
494,100,-12.0,0
495,100,-10.8,0
496,100,-10.8,0
497,100,-11.6,0
498,100,-11.2,0
499,100,-12.4,0
500,100,-10.8,0
501,100,-11.2,0
502,100,-11.2,0
503,100,-10.0,0
504,100,-11.2,0
505,100,-11.2,0
506,100,-10.4,0
507,100,-12.0,0
508,100,-10.4,0
509,100,-11.6,0
510,100,-10.4,0
511,100,-10.4,0
512,100,-12.0,0
513,100,-10.0,0
514,100,-10.8,0
515,100,-12.0,0
516,100,-10.4,0
517,100,-10.4,0
518,100,-11.2,0
519,100,-12.0,0
520,100,-10.8,0
521,100,-11.2,0
522,100,-11.6,0
523,100,-11.6,0
524,100,-11.2,0
525,100,-10.8,0
526,100,-11.2,0
527,100,-11.6,0
528,100,-13.2,0
529,100,-10.0,0
530,100,-13.2,0
531,100,-10.8,0
532,100,-10.0,0
533,100,-11.2,0
534,100,-10.8,0
535,100,-10.8,0
536,100,-10.4,0
537,100,-12.4,0
538,100,-11.6,0
539,100,-11.2,0
540,100,-10.8,0
541,100,-10.8,0
542,100,-11.2,0
543,100,-10.8,0
544,100,-11.2,0
545,100,-10.0,0
546,100,-11.6,0
547,100,-11.2,0
548,100,-10.0,0
549,100,-11.6,0
550,100,-11.6,0
551,100,-10.8,0
552,100,-12.4,0
553,100,-10.4,0
554,100,-10.4,0
555,100,-10.0,0
556,100,-11.6,0
557,100,-10.8,0
558,100,-10.0,0
559,100,-10.8,0
560,100,-13.2,0
561,100,-11.6,0
562,100,-13.6,0
563,100,-10.8,0
564,100,-10.0,0
565,100,-10.0,0
566,100,-10.4,0
567,100,-10.8,0
568,100,-11.2,0
569,100,-11.2,0
570,100,-11.6,0
571,100,-10.4,0
572,100,-12.0,0
573,100,-10.8,0
574,100,-10.4,0
575,100,-11.2,0
576,100,-11.2,0
577,100,-10.8,0
578,100,-11.6,0
579,100,-11.2,0
580,100,-11.6,0
581,100,-11.2,0
582,100,-11.2,0
583,100,-11.6,0
584,100,-13.6,0
585,100,-11.6,0
586,100,-12.4,0
587,100,-12.0,0
588,100,-12.4,0
589,100,-10.0,0
590,100,-10.8,0
591,100,-11.2,0
592,100,-12.4,0
593,100,-12.4,0
594,100,-10.8,0
595,100,-11.2,0
596,100,-11.6,0
597,100,-11.6,0
598,100,-11.6,0
599,100,-12.8,0
600,100,-10.8,0
601,100,-11.6,0
602,100,-10.4,0
603,100,-10.0,0
604,100,-10.8,0
605,100,-11.2,0
606,100,-11.6,0
607,100,-11.2,0
608,100,-10.8,0
609,100,-10.0,0
610,100,-10.0,0
611,100,-10.8,0
612,100,-12.8,0
613,100,-12.4,0
614,100,-11.2,0
615,100,-11.2,0
616,100,-12.0,0
617,100,-12.0,0
618,100,-12.0,0
619,100,-10.8,0
620,100,-13.6,0
621,100,-12.0,0
622,100,-11.2,0
623,100,-12.4,0
624,100,-12.0,0
625,100,-10.8,0
626,100,-10.4,0
627,100,-10.4,0
628,100,-10.8,0
629,100,-11.6,0
630,65,13.2,1
631,100,-10.4,0
632,100,-11.6,0
633,100,-10.8,0
634,100,-12.0,0
635,100,-10.4,0
636,40,15.3,1
637,100,-11.6,0
638,100,-11.2,0
639,18,18.3,1
640,19,17.8,1
641,19,17.8,1
642,18,18.3,1
643,18,18.3,1
644,18,18.3,1
645,18,18.3,1
646,18,18.3,1
647,18,18.3,1
648,19,17.8,1
649,21,16.8,1
650,21,17.6,1
651,19,17.8,1
652,19,17.8,1
653,21,17.6,1
654,22,17.1,1
655,21,17.6,1
656,79,11.8,1
657,100,-11.6,0
658,100,-10.8,0
659,100,-11.2,0
660,32,16.9,1
661,100,-12.0,0
662,28,17.3,1
663,32,16.9,1
664,86,9.9,1
665,24,17.7,1
666,18,18.3,1
667,100,-12.8,0
668,18,18.3,1
669,20,18.1,1
670,20,18.1,1
671,20,18.1,1
672,18,18.3,1
673,23,17.4,1
674,18,18.3,1
675,18,18.3,1
676,19,17.8,1
677,100,-10.8,0
678,20,17.3,1
679,100,-10.4,0
680,100,-11.6,0
681,100,-12.4,0
682,36,15.7,1
683,19,17.8,1
684,100,-11.6,0
685,100,-10.8,0
686,100,-11.2,0
687,100,-11.6,0
688,100,-11.6,0
689,100,-13.2,0
690,100,-10.8,0
691,100,-10.4,0
692,100,-12.4,0
693,100,-11.6,0
694,100,-12.0,0
695,100,-10.0,0
696,100,-10.4,0
697,92,10.1,1
698,100,-12.0,0
699,100,-10.0,0
700,25,17.2,1
701,25,17.2,1
702,100,-11.6,0
703,19,17.8,1
704,23,17.4,1
705,20,18.1,1
706,18,18.3,1
707,18,18.3,1
708,18,18.3,1
709,18,18.3,1
710,20,18.1,1
711,36,15.7,1
712,20,17.3,1
713,20,18.1,1
714,25,16.4,1
715,100,-10.4,0
716,62,13.9,1
717,18,18.3,1
718,21,17.6,1
719,60,14.1,1
720,19,17.8,1
721,100,-11.2,0
722,100,-11.6,0
723,100,-10.4,0
724,79,11.8,1
725,100,-10.0,0
726,22,17.1,1
727,100,-10.4,0
728,72,12.9,1
729,58,14.3,1
730,35,16.2,1
731,46,14.7,1
732,52,14.1,1
733,24,17.7,1
734,32,16.9,1
735,68,13.3,1
736,45,15.2,1
737,29,16.8,1
738,21,17.6,1
739,22,17.9,1
740,26,17.5,1
741,21,17.6,1
742,21,17.6,1
743,22,17.1,1
744,18,18.3,1
745,21,17.6,1
746,22,17.9,1
747,23,17.4,1
748,25,17.2,1
749,20,18.1,1
750,24,16.9,1
751,20,18.1,1
752,21,17.6,1
753,21,17.6,1
754,20,18.1,1
755,19,17.8,1
756,22,17.9,1
757,70,12.3,1
758,19,17.8,1
759,20,18.1,1
760,18,18.3,1
761,18,18.3,1
762,100,-10.8,0
763,50,14.3,1
764,19,17.8,1
765,20,18.1,1
766,100,-12.0,0
767,25,17.2,1
768,38,16.3,1
769,21,17.6,1
770,20,18.1,1
771,19,17.8,1
772,19,17.8,1
773,18,18.3,1
774,20,18.1,1
775,31,16.6,1
776,18,18.3,1
777,20,18.1,1
778,20,18.1,1
779,49,14.8,1
780,28,16.5,1
781,33,16.4,1
782,20,18.1,1
783,24,17.7,1
784,22,17.9,1
785,21,17.6,1
786,19,17.8,1
787,18,18.3,1
