Episodio,Passos,Recompensa,Sucesso
1351,20,8.1,1
1352,20,8.1,1
1353,19,8.2,1
1354,18,8.3,1
1355,18,8.3,1
1356,20,8.1,1
1357,18,8.3,1
1358,18,8.3,1
1359,18,8.3,1
1360,18,8.3,1
1361,20,8.1,1
1362,19,8.2,1
1363,22,7.9,1
1364,22,7.9,1
1365,18,8.3,1
1366,20,8.1,1
1367,19,8.2,1
1368,21,8.0,1
1369,19,8.2,1
1370,19,8.2,1
1371,18,8.3,1
1372,20,8.1,1
1373,20,8.1,1
1374,18,8.3,1
1375,20,8.1,1
1376,19,8.2,1
1377,19,8.2,1
1378,25,7.6,1
1379,20,8.1,1
1380,22,7.9,1
1381,22,7.9,1
1382,20,8.1,1
1383,22,7.9,1
1384,21,8.0,1
1385,22,7.9,1
1386,24,7.7,1
1387,18,8.3,1
1388,22,7.9,1
1389,18,8.3,1
1390,19,8.2,1
1391,22,7.9,1
1392,19,8.2,1
1393,18,8.3,1
1394,20,8.1,1
1395,18,8.3,1
1396,18,8.3,1
1397,18,8.3,1
1398,18,8.3,1
1399,22,7.9,1
1400,18,8.3,1
1401,20,8.1,1
1402,18,8.3,1
1403,20,8.1,1
1404,19,8.2,1
1405,18,8.3,1
1406,22,7.9,1
1407,18,8.3,1
1408,18,8.3,1
1409,24,7.7,1
1410,23,7.8,1
1411,18,8.3,1
1412,18,8.3,1
1413,18,8.3,1
1414,20,8.1,1
1415,18,8.3,1
1416,24,7.7,1
1417,25,7.6,1
1418,20,8.1,1
1419,18,8.3,1
1420,19,8.2,1
1421,20,8.1,1
1422,20,8.1,1
1423,20,8.1,1
1424,20,8.1,1
1425,22,7.9,1
1426,22,7.9,1
1427,23,7.8,1
1428,18,8.3,1
1429,24,7.7,1
1430,18,8.3,1
1431,25,7.6,1
1432,18,8.3,1
1433,23,7.8,1
1434,24,7.7,1
1435,23,7.8,1
1436,22,7.9,1
1437,18,8.3,1
1438,18,8.3,1
1439,18,8.3,1
1440,20,8.1,1
1441,22,7.9,1
1442,18,8.3,1
1443,22,7.9,1
1444,19,8.2,1
1445,18,8.3,1
1446,18,8.3,1
1447,19,8.2,1
1448,21,8.0,1
1449,20,8.1,1
1450,23,7.8,1
1451,18,8.3,1
1452,21,8.0,1
1453,24,7.7,1
1454,24,7.7,1
1455,18,8.3,1
1456,18,8.3,1
1457,20,8.1,1
1458,20,8.1,1
1459,21,8.0,1
1460,20,8.1,1
1461,18,8.3,1
1462,22,7.9,1
1463,18,8.3,1
1464,26,7.5,1
1465,20,8.1,1
1466,22,7.9,1
1467,20,8.1,1
1468,20,8.1,1
1469,18,8.3,1
1470,19,8.2,1
1471,19,8.2,1
1472,22,7.9,1
1473,20,8.1,1
1474,21,8.0,1
1475,28,7.3,1
1476,20,8.1,1
1477,18,8.3,1
1478,20,8.1,1
1479,22,7.9,1
1480,21,8.0,1
1481,24,7.7,1
1482,18,8.3,1
1483,22,7.9,1
1484,20,8.1,1
1485,25,7.6,1
1486,20,8.1,1
1487,21,8.0,1
1488,20,8.1,1
1489,21,8.0,1
1490,24,7.7,1
1491,20,8.1,1
1492,18,8.3,1
1493,20,8.1,1
1494,18,8.3,1
1495,20,8.1,1
1496,22,7.9,1
1497,20,8.1,1
1498,18,8.3,1
1499,19,8.2,1
1500,18,8.3,1
1501,18,8.3,1
1502,18,8.3,1
1503,20,8.1,1
1504,18,8.3,1
1505,18,8.3,1
1506,25,7.6,1
1507,20,8.1,1
1508,21,8.0,1
1509,18,8.3,1
1510,18,8.3,1
1511,21,8.0,1
1512,20,8.1,1
1513,21,8.0,1
1514,20,8.1,1
1515,21,8.0,1
1516,21,8.0,1
1517,20,8.1,1
1518,18,8.3,1
1519,24,7.7,1
1520,20,8.1,1
1521,20,8.1,1
1522,18,8.3,1
1523,22,7.9,1
1524,20,8.1,1
1525,18,8.3,1
1526,19,8.2,1
1527,19,8.2,1
1528,22,7.9,1
1529,19,8.2,1
1530,18,8.3,1
1531,21,8.0,1
1532,22,7.9,1
1533,18,8.3,1
1534,18,8.3,1
1535,22,7.9,1
1536,18,8.3,1
1537,19,8.2,1
1538,18,8.3,1
1539,18,8.3,1
1540,18,8.3,1
1541,19,8.2,1
1542,21,8.0,1
1543,19,8.2,1
1544,18,8.3,1
1545,20,8.1,1
1546,28,7.3,1
1547,20,8.1,1
1548,18,8.3,1
1549,18,8.3,1
1550,22,7.9,1
1551,18,8.3,1
1552,20,8.1,1
1553,25,7.6,1
1554,21,8.0,1
1555,20,8.1,1
1556,18,8.3,1
1557,18,8.3,1
1558,18,8.3,1
1559,18,8.3,1
1560,20,8.1,1
1561,20,8.1,1
1562,18,8.3,1
1563,22,7.9,1
1564,20,8.1,1
1565,20,8.1,1
1566,21,8.0,1
1567,24,7.7,1
1568,20,8.1,1
1569,20,8.1,1
1570,18,8.3,1
1571,18,8.3,1
1572,26,7.5,1
1573,18,8.3,1
1574,18,8.3,1
1575,24,7.7,1
1576,20,8.1,1
1577,20,8.1,1
1578,20,8.1,1
1579,23,7.8,1
1580,20,8.1,1
1581,19,8.2,1
1582,18,8.3,1
1583,22,7.9,1
1584,22,7.9,1
1585,18,8.3,1
1586,20,8.1,1
1587,18,8.3,1
1588,18,8.3,1
1589,19,8.2,1
1590,18,8.3,1
1591,24,7.7,1
1592,20,8.1,1
1593,20,8.1,1
1594,20,8.1,1
1595,18,8.3,1
1596,20,8.1,1
1597,21,8.0,1
1598,18,8.3,1
1599,21,8.0,1
1600,28,7.3,1
1601,18,8.3,1
1602,22,7.9,1
1603,22,7.9,1
1604,20,8.1,1
1605,20,8.1,1
1606,22,7.9,1
1607,18,8.3,1
1608,22,7.9,1
1609,22,7.9,1
1610,20,8.1,1
1611,19,8.2,1
1612,22,7.9,1
1613,20,8.1,1
1614,22,7.9,1
1615,18,8.3,1
1616,18,8.3,1
1617,20,8.1,1
1618,18,8.3,1
1619,18,8.3,1
1620,20,8.1,1
1621,22,7.9,1
1622,21,8.0,1
1623,20,8.1,1
1624,20,8.1,1
1625,20,8.1,1
1626,22,7.9,1
1627,22,7.9,1
1628,24,7.7,1
1629,20,8.1,1
1630,18,8.3,1
1631,22,7.9,1
1632,18,8.3,1
1633,18,8.3,1
1634,18,8.3,1
1635,18,8.3,1
1636,20,8.1,1
1637,19,8.2,1
1638,20,8.1,1
1639,18,8.3,1
1640,22,7.9,1
1641,21,8.0,1
1642,20,8.1,1
1643,18,8.3,1
1644,20,8.1,1
1645,22,7.9,1
1646,22,7.9,1
1647,21,8.0,1
1648,22,7.9,1
1649,20,8.1,1
1650,21,8.0,1
1651,20,8.1,1
1652,18,8.3,1
1653,21,8.0,1
1654,20,8.1,1
1655,24,7.7,1
1656,21,8.0,1
1657,18,8.3,1
1658,20,8.1,1
1659,24,7.7,1
1660,24,7.7,1
1661,20,8.1,1
1662,18,8.3,1
1663,18,8.3,1
1664,20,8.1,1
1665,18,8.3,1
1666,18,8.3,1
1667,18,8.3,1
1668,19,8.2,1
1669,18,8.3,1
1670,18,8.3,1
1671,18,8.3,1
1672,18,8.3,1
1673,20,8.1,1
1674,22,7.9,1
1675,22,7.9,1
1676,19,8.2,1
1677,20,8.1,1
1678,18,8.3,1
1679,18,8.3,1
1680,18,8.3,1
1681,22,7.9,1
1682,19,8.2,1
1683,20,8.1,1
1684,18,8.3,1
1685,25,7.6,1
1686,20,8.1,1
1687,18,8.3,1
1688,18,8.3,1
1689,20,8.1,1
1690,18,8.3,1
1691,18,8.3,1
1692,20,8.1,1
1693,18,8.3,1
1694,18,8.3,1
1695,22,7.9,1
1696,18,8.3,1
1697,22,7.9,1
1698,20,8.1,1
1699,18,8.3,1
1700,18,8.3,1
1701,18,8.3,1
1702,22,7.9,1
1703,18,8.3,1
1704,23,7.8,1
1705,18,8.3,1
1706,20,8.1,1
1707,22,7.9,1
1708,18,8.3,1
1709,19,8.2,1
1710,18,8.3,1
1711,18,8.3,1
1712,20,8.1,1
1713,18,8.3,1
1714,22,7.9,1
1715,22,7.9,1
1716,18,8.3,1
1717,20,8.1,1
1718,22,7.9,1
1719,18,8.3,1
1720,23,7.8,1
1721,18,8.3,1
1722,20,8.1,1
1723,29,7.2,1
1724,18,8.3,1
1725,18,8.3,1
1726,18,8.3,1
1727,20,8.1,1
1728,18,8.3,1
1729,18,8.3,1
1730,18,8.3,1
1731,22,7.9,1
1732,22,7.9,1
1733,18,8.3,1
1734,20,8.1,1
1735,18,8.3,1
1736,20,8.1,1
1737,18,8.3,1
1738,24,7.7,1
1739,18,8.3,1
1740,22,7.9,1
1741,18,8.3,1
1742,19,8.2,1
1743,20,8.1,1
1744,22,7.9,1
1745,18,8.3,1
1746,18,8.3,1
1747,20,8.1,1
1748,23,7.8,1
1749,19,8.2,1
1750,18,8.3,1
1751,18,8.3,1
1752,19,8.2,1
1753,22,7.9,1
1754,19,8.2,1
1755,18,8.3,1
1756,20,8.1,1
1757,20,8.1,1
1758,18,8.3,1
1759,18,8.3,1
1760,18,8.3,1
1761,18,8.3,1
1762,18,8.3,1
1763,20,8.1,1
1764,20,8.1,1
1765,20,8.1,1
1766,20,8.1,1
1767,20,8.1,1
1768,20,8.1,1
1769,20,8.1,1
1770,20,8.1,1
1771,22,7.9,1
1772,20,8.1,1
1773,18,8.3,1
1774,18,8.3,1
1775,18,8.3,1
1776,20,8.1,1
1777,20,8.1,1
1778,20,8.1,1
1779,18,8.3,1
1780,19,8.2,1
1781,21,8.0,1
1782,18,8.3,1
1783,26,7.5,1
1784,22,7.9,1
1785,19,8.2,1
1786,20,8.1,1
1787,18,8.3,1
1788,20,8.1,1
1789,22,7.9,1
1790,20,8.1,1
1791,18,8.3,1
1792,22,7.9,1
1793,20,8.1,1
1794,18,8.3,1
1795,18,8.3,1
1796,20,8.1,1
1797,18,8.3,1
1798,18,8.3,1
1799,18,8.3,1
1800,20,8.1,1
1801,18,8.3,1
1802,18,8.3,1
1803,23,7.8,1
1804,26,7.5,1
1805,22,7.9,1
1806,20,8.1,1
1807,22,7.9,1
1808,22,7.9,1
1809,22,7.9,1
1810,18,8.3,1
1811,18,8.3,1
1812,19,8.2,1
1813,24,7.7,1
1814,20,8.1,1
1815,18,8.3,1
1816,23,7.8,1
1817,22,7.9,1
1818,21,8.0,1
1819,18,8.3,1
1820,22,7.9,1
1821,20,8.1,1
1822,23,7.8,1
1823,20,8.1,1
1824,22,7.9,1
1825,20,8.1,1
1826,19,8.2,1
1827,22,7.9,1
1828,19,8.2,1
1829,20,8.1,1
1830,22,7.9,1
1831,20,8.1,1
1832,18,8.3,1
1833,19,8.2,1
1834,18,8.3,1
1835,18,8.3,1
1836,19,8.2,1
1837,18,8.3,1
1838,18,8.3,1
1839,20,8.1,1
1840,20,8.1,1
1841,24,7.7,1
1842,18,8.3,1
1843,22,7.9,1
1844,24,7.7,1
1845,18,8.3,1
1846,22,7.9,1
1847,18,8.3,1
1848,18,8.3,1
1849,18,8.3,1
1850,24,7.7,1
1851,18,8.3,1
1852,20,8.1,1
1853,18,8.3,1
1854,22,7.9,1
1855,18,8.3,1
1856,18,8.3,1
1857,22,7.9,1
1858,22,7.9,1
1859,20,8.1,1
1860,22,7.9,1
1861,18,8.3,1
1862,22,7.9,1
1863,24,7.7,1
1864,18,8.3,1
1865,23,7.8,1
1866,22,7.9,1
1867,18,8.3,1
1868,18,8.3,1
1869,18,8.3,1
1870,22,7.9,1
1871,19,8.2,1
1872,21,8.0,1
1873,20,8.1,1
1874,20,8.1,1
1875,20,8.1,1
1876,18,8.3,1
1877,18,8.3,1
1878,18,8.3,1
1879,20,8.1,1
1880,20,8.1,1
1881,18,8.3,1
1882,22,7.9,1
1883,19,8.2,1
1884,18,8.3,1
1885,18,8.3,1
1886,22,7.9,1
1887,18,8.3,1
1888,18,8.3,1
1889,23,7.8,1
1890,18,8.3,1
1891,20,8.1,1
1892,20,8.1,1
1893,24,7.7,1
1894,20,8.1,1
1895,20,8.1,1
1896,18,8.3,1
1897,20,8.1,1
1898,20,8.1,1
1899,20,8.1,1
1900,26,7.5,1
1901,22,7.9,1
1902,20,8.1,1
1903,18,8.3,1
1904,18,8.3,1
1905,18,8.3,1
1906,18,8.3,1
1907,28,7.3,1
1908,18,8.3,1
1909,20,8.1,1
1910,20,8.1,1
1911,19,8.2,1
1912,18,8.3,1
1913,20,8.1,1
1914,20,8.1,1
1915,18,8.3,1
1916,22,7.9,1
1917,19,8.2,1
1918,20,8.1,1
1919,18,8.3,1
1920,18,8.3,1
1921,24,7.7,1
1922,23,7.8,1
1923,18,8.3,1
1924,18,8.3,1
1925,20,8.1,1
1926,22,7.9,1
1927,20,8.1,1
1928,18,8.3,1
1929,18,8.3,1
1930,18,8.3,1
1931,22,7.9,1
1932,22,7.9,1
1933,28,7.3,1
1934,18,8.3,1
1935,20,8.1,1
1936,18,8.3,1
1937,24,7.7,1
1938,18,8.3,1
1939,19,8.2,1
1940,23,7.8,1
1941,18,8.3,1
1942,20,8.1,1
1943,20,8.1,1
1944,20,8.1,1
1945,18,8.3,1
1946,18,8.3,1
1947,20,8.1,1
1948,19,8.2,1
1949,23,7.8,1
1950,20,8.1,1
1951,18,8.3,1
1952,22,7.9,1
1953,20,8.1,1
1954,20,8.1,1
1955,24,7.7,1
1956,18,8.3,1
1957,20,8.1,1
1958,20,8.1,1
1959,22,7.9,1
1960,20,8.1,1
1961,22,7.9,1
1962,23,7.8,1
1963,22,7.9,1
1964,20,8.1,1
1965,19,8.2,1
1966,20,8.1,1
1967,18,8.3,1
1968,20,8.1,1
1969,18,8.3,1
1970,25,7.6,1
1971,20,8.1,1
1972,18,8.3,1
1973,18,8.3,1
1974,24,7.7,1
1975,22,7.9,1
1976,18,8.3,1
1977,20,8.1,1
1978,22,7.9,1
1979,19,8.2,1
1980,22,7.9,1
1981,20,8.1,1
1982,24,7.7,1
1983,22,7.9,1
1984,18,8.3,1
1985,18,8.3,1
1986,22,7.9,1
1987,20,8.1,1
1988,18,8.3,1
1989,28,7.3,1
1990,21,8.0,1
1991,22,7.9,1
1992,20,8.1,1
1993,18,8.3,1
1994,27,7.4,1
1995,20,8.1,1
1996,18,8.3,1
1997,18,8.3,1
1998,18,8.3,1
1999,22,7.9,1
2000,18,8.3,1
2001,18,8.3,1
2002,20,8.1,1
2003,18,8.3,1
2004,20,8.1,1
2005,20,8.1,1
2006,24,7.7,1
2007,22,7.9,1
2008,20,8.1,1
2009,20,8.1,1
2010,20,8.1,1
2011,19,8.2,1
2012,18,8.3,1
2013,22,7.9,1
2014,20,8.1,1
2015,18,8.3,1
2016,20,8.1,1
2017,20,8.1,1
2018,20,8.1,1
2019,22,7.9,1
2020,20,8.1,1
2021,19,8.2,1
2022,29,7.2,1
2023,22,7.9,1
2024,18,8.3,1
2025,18,8.3,1
2026,20,8.1,1
2027,22,7.9,1
2028,18,8.3,1
2029,18,8.3,1
2030,18,8.3,1
2031,19,8.2,1
2032,19,8.2,1
2033,19,8.2,1
2034,20,8.1,1
2035,18,8.3,1
2036,18,8.3,1
2037,18,8.3,1
2038,25,7.6,1
2039,20,8.1,1
2040,18,8.3,1
2041,20,8.1,1
2042,18,8.3,1
2043,21,8.0,1
2044,20,8.1,1
2045,18,8.3,1
2046,20,8.1,1
2047,24,7.7,1
2048,18,8.3,1
2049,18,8.3,1
2050,22,7.9,1
2051,18,8.3,1
2052,22,7.9,1
2053,26,7.5,1
2054,22,7.9,1
2055,22,7.9,1
2056,20,8.1,1
2057,20,8.1,1
2058,18,8.3,1
2059,20,8.1,1
2060,20,8.1,1
2061,20,8.1,1
2062,18,8.3,1
2063,18,8.3,1
2064,18,8.3,1
2065,25,7.6,1
2066,22,7.9,1
2067,20,8.1,1
2068,20,8.1,1
2069,18,8.3,1
2070,18,8.3,1
2071,20,8.1,1
2072,25,7.6,1
2073,24,7.7,1
2074,20,8.1,1
2075,18,8.3,1
2076,18,8.3,1
2077,18,8.3,1
2078,20,8.1,1
2079,20,8.1,1
2080,24,7.7,1
2081,18,8.3,1
2082,21,8.0,1
2083,18,8.3,1
2084,19,8.2,1
2085,20,8.1,1
2086,18,8.3,1
2087,18,8.3,1
2088,18,8.3,1
2089,21,8.0,1
2090,23,7.8,1
2091,20,8.1,1
2092,20,8.1,1
2093,24,7.7,1
2094,22,7.9,1
2095,18,8.3,1
2096,24,7.7,1
2097,18,8.3,1
2098,18,8.3,1
2099,20,8.1,1
2100,18,8.3,1
2101,18,8.3,1
2102,18,8.3,1
2103,20,8.1,1
2104,20,8.1,1
2105,22,7.9,1
2106,18,8.3,1
2107,18,8.3,1
2108,23,7.8,1
2109,18,8.3,1
2110,20,8.1,1
2111,22,7.9,1
2112,23,7.8,1
2113,20,8.1,1
2114,18,8.3,1
2115,18,8.3,1
2116,22,7.9,1
2117,18,8.3,1
2118,20,8.1,1
2119,20,8.1,1
2120,19,8.2,1
2121,20,8.1,1
2122,18,8.3,1
2123,18,8.3,1
2124,18,8.3,1
2125,18,8.3,1
2126,18,8.3,1
2127,20,8.1,1
2128,22,7.9,1
2129,22,7.9,1
2130,18,8.3,1
2131,20,8.1,1
2132,18,8.3,1
2133,18,8.3,1
2134,19,8.2,1
2135,18,8.3,1
2136,18,8.3,1
2137,23,7.8,1
2138,21,8.0,1
2139,18,8.3,1
2140,20,8.1,1
2141,18,8.3,1
2142,18,8.3,1
2143,24,7.7,1
2144,18,8.3,1
2145,21,8.0,1
2146,24,7.7,1
2147,20,8.1,1
2148,19,8.2,1
2149,20,8.1,1
2150,22,7.9,1
2151,20,8.1,1
2152,18,8.3,1
2153,18,8.3,1
2154,18,8.3,1
2155,22,7.9,1
2156,21,8.0,1
2157,18,8.3,1
2158,18,8.3,1
2159,18,8.3,1
2160,18,8.3,1
2161,18,8.3,1
2162,20,8.1,1
2163,19,8.2,1
2164,20,8.1,1
2165,26,7.5,1
2166,18,8.3,1
2167,20,8.1,1
2168,18,8.3,1
2169,19,8.2,1
2170,22,7.9,1
2171,18,8.3,1
2172,20,8.1,1
2173,22,7.9,1
2174,23,7.8,1
2175,18,8.3,1
2176,19,8.2,1
2177,20,8.1,1
2178,20,8.1,1
2179,20,8.1,1
2180,20,8.1,1
2181,18,8.3,1
2182,20,8.1,1
2183,18,8.3,1
2184,22,7.9,1
2185,19,8.2,1
2186,22,7.9,1
2187,19,8.2,1
2188,23,7.8,1
2189,20,8.1,1
2190,20,8.1,1
2191,22,7.9,1
2192,18,8.3,1
2193,18,8.3,1
2194,22,7.9,1
2195,20,8.1,1
2196,19,8.2,1
2197,18,8.3,1
2198,19,8.2,1
2199,23,7.8,1
2200,20,8.1,1
2201,18,8.3,1
2202,18,8.3,1
2203,23,7.8,1
2204,20,8.1,1
2205,20,8.1,1
2206,22,7.9,1
2207,20,8.1,1
2208,20,8.1,1
2209,21,8.0,1
2210,22,7.9,1
2211,24,7.7,1
2212,20,8.1,1
2213,19,8.2,1
2214,21,8.0,1
2215,18,8.3,1
2216,18,8.3,1
2217,18,8.3,1
2218,20,8.1,1
2219,20,8.1,1
2220,19,8.2,1
2221,22,7.9,1
2222,18,8.3,1
2223,21,8.0,1
2224,20,8.1,1
2225,20,8.1,1
2226,22,7.9,1
2227,18,8.3,1
2228,26,7.5,1
2229,21,8.0,1
2230,18,8.3,1
2231,22,7.9,1
2232,18,8.3,1
2233,20,8.1,1
2234,19,8.2,1
2235,18,8.3,1
2236,20,8.1,1
2237,18,8.3,1
2238,18,8.3,1
2239,23,7.8,1
2240,22,7.9,1
2241,22,7.9,1
2242,21,8.0,1
2243,18,8.3,1
2244,22,7.9,1
2245,18,8.3,1
2246,18,8.3,1
2247,20,8.1,1
2248,23,7.8,1
2249,24,7.7,1
2250,20,8.1,1
2251,24,7.7,1
2252,24,7.7,1
2253,18,8.3,1
2254,20,8.1,1
2255,18,8.3,1
2256,18,8.3,1
2257,20,8.1,1
2258,20,8.1,1
2259,20,8.1,1
2260,18,8.3,1
2261,20,8.1,1
2262,18,8.3,1
2263,20,8.1,1
2264,20,8.1,1
2265,18,8.3,1
2266,20,8.1,1
2267,20,8.1,1
2268,22,7.9,1
2269,18,8.3,1
2270,30,7.1,1
2271,22,7.9,1
2272,18,8.3,1
2273,24,7.7,1
2274,20,8.1,1
2275,20,8.1,1
2276,22,7.9,1
2277,20,8.1,1
2278,20,8.1,1
2279,24,7.7,1
2280,20,8.1,1
2281,20,8.1,1
2282,20,8.1,1
2283,18,8.3,1
2284,18,8.3,1
2285,18,8.3,1
2286,20,8.1,1
2287,18,8.3,1
2288,18,8.3,1
2289,20,8.1,1
2290,20,8.1,1
2291,20,8.1,1
2292,20,8.1,1
2293,18,8.3,1
2294,24,7.7,1
2295,20,8.1,1
2296,18,8.3,1
2297,19,8.2,1
2298,22,7.9,1
2299,22,7.9,1
2300,19,8.2,1
2301,26,7.5,1
2302,18,8.3,1
2303,18,8.3,1
2304,20,8.1,1
2305,18,8.3,1
2306,18,8.3,1
2307,20,8.1,1
2308,20,8.1,1
2309,18,8.3,1
2310,26,7.5,1
2311,21,8.0,1
2312,22,7.9,1
2313,21,8.0,1
2314,24,7.7,1
2315,20,8.1,1
2316,24,7.7,1
2317,18,8.3,1
2318,18,8.3,1
2319,18,8.3,1
2320,22,7.9,1
2321,18,8.3,1
2322,21,8.0,1
2323,19,8.2,1
2324,18,8.3,1
2325,18,8.3,1
2326,18,8.3,1
2327,20,8.1,1
2328,22,7.9,1
2329,18,8.3,1
2330,18,8.3,1
2331,22,7.9,1
2332,18,8.3,1
2333,18,8.3,1
2334,20,8.1,1
2335,20,8.1,1
2336,20,8.1,1
2337,20,8.1,1
2338,22,7.9,1
2339,18,8.3,1
2340,23,7.8,1
2341,20,8.1,1
2342,20,8.1,1
2343,18,8.3,1
2344,24,7.7,1
2345,22,7.9,1
2346,20,8.1,1
2347,22,7.9,1
2348,18,8.3,1
2349,20,8.1,1
2350,20,8.1,1
2351,22,7.9,1
2352,23,7.8,1
2353,20,8.1,1
2354,20,8.1,1
2355,22,7.9,1
2356,20,8.1,1
2357,32,6.9,1
2358,20,8.1,1
2359,18,8.3,1
2360,20,8.1,1
2361,22,7.9,1
2362,18,8.3,1
2363,22,7.9,1
2364,20,8.1,1
2365,26,7.5,1
2366,18,8.3,1
2367,20,8.1,1
2368,23,7.8,1
2369,18,8.3,1
2370,19,8.2,1
2371,20,8.1,1
2372,23,7.8,1
2373,20,8.1,1
2374,18,8.3,1
2375,18,8.3,1
2376,18,8.3,1
2377,20,8.1,1
2378,18,8.3,1
2379,20,8.1,1
2380,22,7.9,1
2381,19,8.2,1
2382,22,7.9,1
2383,20,8.1,1
2384,18,8.3,1
2385,20,8.1,1
2386,20,8.1,1
2387,18,8.3,1
2388,18,8.3,1
2389,22,7.9,1
2390,20,8.1,1
2391,22,7.9,1
2392,18,8.3,1
2393,24,7.7,1
2394,18,8.3,1
2395,20,8.1,1
2396,28,7.3,1
2397,22,7.9,1
2398,20,8.1,1
2399,19,8.2,1
2400,21,8.0,1
2401,18,8.3,1
2402,20,8.1,1
2403,18,8.3,1
2404,18,8.3,1
2405,23,7.8,1
2406,22,7.9,1
2407,20,8.1,1
2408,21,8.0,1
2409,20,8.1,1
2410,20,8.1,1
2411,18,8.3,1
2412,20,8.1,1
2413,21,8.0,1
2414,18,8.3,1
2415,20,8.1,1
2416,23,7.8,1
2417,24,7.7,1
2418,20,8.1,1
2419,22,7.9,1
2420,18,8.3,1
2421,20,8.1,1
2422,18,8.3,1
2423,20,8.1,1
2424,20,8.1,1
2425,22,7.9,1
2426,18,8.3,1
2427,20,8.1,1
2428,21,8.0,1
2429,18,8.3,1
2430,22,7.9,1
2431,18,8.3,1
2432,19,8.2,1
2433,18,8.3,1
2434,18,8.3,1
2435,18,8.3,1
2436,20,8.1,1
2437,23,7.8,1
2438,20,8.1,1
2439,25,7.6,1
2440,18,8.3,1
2441,20,8.1,1
2442,23,7.8,1
2443,18,8.3,1
2444,18,8.3,1
2445,18,8.3,1
2446,19,8.2,1
2447,22,7.9,1
2448,18,8.3,1
2449,18,8.3,1
2450,20,8.1,1
2451,21,8.0,1
2452,20,8.1,1
2453,18,8.3,1
2454,26,7.5,1
2455,24,7.7,1
2456,20,8.1,1
2457,22,7.9,1
2458,20,8.1,1
2459,19,8.2,1
2460,18,8.3,1
2461,20,8.1,1
2462,22,7.9,1
2463,22,7.9,1
2464,20,8.1,1
2465,20,8.1,1
2466,20,8.1,1
2467,18,8.3,1
2468,21,8.0,1
2469,20,8.1,1
2470,20,8.1,1
2471,19,8.2,1
2472,22,7.9,1
2473,22,7.9,1
2474,18,8.3,1
2475,20,8.1,1
2476,19,8.2,1
2477,20,8.1,1
2478,22,7.9,1
2479,18,8.3,1
2480,18,8.3,1
2481,18,8.3,1
2482,18,8.3,1
2483,18,8.3,1
2484,20,8.1,1
2485,18,8.3,1
2486,20,8.1,1
2487,18,8.3,1
2488,24,7.7,1
2489,26,7.5,1
2490,18,8.3,1
2491,20,8.1,1
2492,18,8.3,1
2493,18,8.3,1
2494,20,8.1,1
2495,18,8.3,1
2496,18,8.3,1
2497,24,7.7,1
2498,20,8.1,1
2499,19,8.2,1
2500,18,8.3,1
2501,20,8.1,1
2502,21,8.0,1
2503,20,8.1,1
2504,24,7.7,1
2505,20,8.1,1
2506,21,8.0,1
2507,25,7.6,1
2508,20,8.1,1
2509,18,8.3,1
2510,24,7.7,1
2511,19,8.2,1
2512,18,8.3,1
2513,23,7.8,1
2514,18,8.3,1
2515,22,7.9,1
2516,20,8.1,1
2517,19,8.2,1
2518,20,8.1,1
2519,20,8.1,1
2520,18,8.3,1
2521,20,8.1,1
2522,18,8.3,1
2523,22,7.9,1
2524,19,8.2,1
2525,21,8.0,1
2526,20,8.1,1
2527,18,8.3,1
2528,20,8.1,1
2529,24,7.7,1
2530,22,7.9,1
2531,18,8.3,1
2532,20,8.1,1
2533,20,8.1,1
2534,18,8.3,1
2535,20,8.1,1
2536,20,8.1,1
2537,20,8.1,1
2538,18,8.3,1
2539,20,8.1,1
2540,28,7.3,1
2541,18,8.3,1
2542,23,7.8,1
2543,24,7.7,1
2544,20,8.1,1
2545,20,8.1,1
2546,23,7.8,1
2547,20,8.1,1
2548,18,8.3,1
2549,18,8.3,1
2550,21,8.0,1
2551,20,8.1,1
2552,30,7.1,1
2553,21,8.0,1
2554,20,8.1,1
2555,20,8.1,1
2556,29,7.2,1
2557,23,7.8,1
2558,18,8.3,1
2559,18,8.3,1
2560,18,8.3,1
2561,21,8.0,1
2562,18,8.3,1
2563,20,8.1,1
2564,20,8.1,1
2565,20,8.1,1
2566,21,8.0,1
2567,20,8.1,1
2568,20,8.1,1
2569,18,8.3,1
2570,22,7.9,1
2571,18,8.3,1
2572,25,7.6,1
2573,22,7.9,1
2574,22,7.9,1
2575,20,8.1,1
2576,18,8.3,1
2577,20,8.1,1
2578,22,7.9,1
2579,21,8.0,1
2580,18,8.3,1
2581,22,7.9,1
2582,22,7.9,1
2583,20,8.1,1
2584,21,8.0,1
2585,20,8.1,1
2586,18,8.3,1
2587,18,8.3,1
2588,22,7.9,1
2589,18,8.3,1
2590,20,8.1,1
2591,18,8.3,1
2592,20,8.1,1
2593,18,8.3,1
2594,22,7.9,1
2595,20,8.1,1
2596,19,8.2,1
2597,18,8.3,1
2598,22,7.9,1
2599,20,8.1,1
2600,19,8.2,1
2601,20,8.1,1
2602,18,8.3,1
2603,18,8.3,1
2604,20,8.1,1
2605,18,8.3,1
2606,24,7.7,1
2607,18,8.3,1
2608,20,8.1,1
2609,18,8.3,1
2610,22,7.9,1
2611,20,8.1,1
2612,18,8.3,1
2613,18,8.3,1
2614,22,7.9,1
2615,21,8.0,1
2616,18,8.3,1
2617,18,8.3,1
2618,20,8.1,1
2619,19,8.2,1
2620,24,7.7,1
